time,pix_x,pix_y
33.35881,838,356
33.37581,838,356
33.39248,838,356
33.40914,838,356
33.42601,838,356
33.44303,838,356
33.4597,838,356
33.47636,838,356
33.49303,838,356
33.50984,838,356
33.52651,838,356
33.54317,838,356
33.55984,838,356
33.57677,838,356
33.59379,838,356
33.61088,838,356
33.62755,838,356
33.64443,838,356
33.66146,838,356
33.67813,838,356
33.6948,838,356
33.71146,838,356
33.7284,838,356
33.74506,838,356
33.76173,838,356
33.77873,838,356
33.7954,838,356
33.81207,838,356
33.82885,838,356
33.84576,838,356
33.86242,838,356
33.87909,838,356
33.89597,838,356
33.91301,838,356
33.92967,838,356
33.94656,838,356
33.96345,838,356
33.98012,838,356
33.99719,838,356
34.01421,838,356
34.03089,838,356
34.04755,838,356
34.06454,838,356
34.08131,838,356
34.09797,838,356
34.11464,838,356
34.13153,838,356
34.14819,838,356
34.16486,838,356
34.18153,838,356
34.1982,838,356
34.21487,838,356
34.23189,838,356
34.2489,838,356
34.26594,838,356
34.28269,838,356
34.29936,838,356
34.31602,838,356
34.3328,838,356
34.34964,838,356
34.36671,838,356
34.38373,838,356
34.40075,838,356
34.41741,838,356
34.43408,838,356
34.45075,838,356
34.46741,838,356
34.48428,838,356
34.50121,838,356
34.51833,838,356
34.53537,838,356
34.55203,838,356
34.5687,838,356
34.5857,838,356
34.60271,838,356
34.61938,838,356
34.63605,838,356
34.65307,838,356
34.66973,838,356
34.68647,838,356
34.70314,838,356
34.71982,838,356
34.73648,838,356
34.75314,838,356
34.76981,838,356
34.78677,838,356
34.80376,838,356
34.82043,838,356
34.8371,838,356
34.85397,838,356
34.87064,838,356
34.88754,838,356
34.90493,838,356
34.92178,838,356
34.93844,838,356
34.95511,838,356
34.97177,838,356
34.98876,838,356
35.00543,838,356
35.02209,838,356
35.03876,838,356
35.05556,838,356
35.07261,838,356
35.08929,838,356
35.10596,838,356
35.123,838,356
35.13966,838,356
35.15661,838,356
35.17358,838,356
35.19025,838,356
35.20721,838,356
35.2239,838,356
35.24075,838,356
35.25742,838,356
35.27468,838,356
35.29145,838,356
35.3085,838,356
35.32528,838,356
35.34195,838,356
35.35868,838,356
35.37543,838,356
35.3921,838,356
35.40907,838,356
35.42603,838,356
35.44282,838,356
35.45949,838,356
35.47615,838,356
35.49282,838,356
35.50949,838,356
35.52615,838,356
35.54282,838,356
35.55949,838,356
35.57616,838,356
35.59294,838,356
35.6096,838,356
35.62627,838,356
35.64299,838,356
35.65966,838,356
35.67657,838,356
35.69361,838,356
35.71028,838,356
35.72695,838,356
35.74377,838,356
35.76044,838,356
35.77711,838,356
35.79377,838,356
35.81044,838,356
35.82763,838,356
35.84429,838,356
35.86137,838,356
35.87803,838,356
35.89475,838,356
35.91176,838,356
35.9288,838,356
35.94547,838,356
35.96214,838,356
35.97893,838,356
35.99594,838,356
36.01279,838,356
36.02945,838,356
36.04612,838,356
36.06279,838,356
36.07948,838,356
36.09614,838,356
36.11296,838,356
36.12963,838,356
36.1463,838,356
36.163,838,356
36.18044,838,356
36.19711,838,356
36.21404,838,356
36.23103,838,356
36.2477,838,356
36.26437,838,356
36.28104,838,356
36.2977,838,356
36.31474,838,356
36.33141,838,356
36.34808,838,356
36.36504,838,356
36.38204,838,356
36.39889,838,356
36.41584,838,356
36.43256,838,356
36.44921,838,356
36.46622,838,356
36.48309,838,356
36.49975,838,356
36.51642,838,356
36.53309,838,356
36.54976,838,356
36.56643,838,356
36.58309,838,356
36.59975,838,356
36.61642,838,356
36.63314,838,356
36.64981,838,356
36.66647,838,356
36.68347,838,356
36.70013,838,356
36.7168,838,356
36.7338,838,356
36.75079,838,356
36.76766,838,356
36.78464,838,356
36.80164,838,356
36.81831,838,356
36.83497,838,356
36.85191,838,356
36.86857,838,356
36.88524,838,356
36.90191,838,356
36.91858,838,356
36.93525,838,356
36.95191,838,356
36.96877,838,356
36.98546,838,356
37.00246,838,356
37.01947,838,356
37.03635,838,356
37.05335,838,356
37.07001,838,356
37.08669,838,356
37.10335,838,356
37.12002,838,356
37.13668,838,356
37.15374,838,356
37.17041,838,356
37.18707,838,356
37.20374,838,356
37.2204,838,356
37.23713,838,356
37.2538,838,356
37.27047,838,356
37.28714,838,356
37.3038,838,356
37.32047,838,356
37.33714,838,356
37.35387,838,356
37.3709,838,356
37.38757,838,356
37.40484,838,356
37.4215,838,356
37.43828,838,356
37.45495,838,356
37.47161,838,356
37.4886,838,356
37.50527,838,356
37.52193,838,356
37.5386,838,356
37.55547,838,356
37.57256,838,356
37.58923,838,356
37.60589,838,356
37.62273,838,356
37.6394,838,356
37.65607,838,356
37.6731,838,356
37.68977,838,356
37.70662,838,356
37.72328,838,356
37.7403,838,356
37.75696,838,356
37.77363,838,356
37.7903,838,356
37.80739,838,356
37.82406,838,356
37.84072,838,356
37.85741,838,356
37.87441,838,356
37.89137,838,356
37.9081,838,356
37.92477,838,356
37.94157,838,356
37.95856,838,356
37.97561,838,356
37.99228,838,356
38.00917,838,356
38.02603,838,356
38.04306,838,356
38.05973,838,356
38.07655,838,356
38.09321,838,356
38.10988,838,356
38.12654,838,356
38.14321,838,356
38.15988,838,356
38.17659,838,356
38.19361,838,356
38.21035,838,356
38.22702,838,356
38.24369,838,356
38.2607,838,356
38.27773,838,356
38.2944,838,356
38.31106,838,356
38.32797,838,356
38.34497,838,356
38.36202,838,356
38.37869,838,356
38.39567,838,356
38.41268,838,356
38.42935,838,356
38.44615,838,356
38.46281,838,356
38.47948,838,356
38.49615,838,356
38.51281,838,356
38.52948,838,356
38.54615,838,356
38.56281,838,356
38.57948,838,356
38.59615,838,356
38.61282,838,356
38.62948,838,356
38.64615,838,356
38.66307,838,356
38.67974,838,356
38.69678,838,356
38.71345,838,356
38.73011,838,356
38.7471,838,356
38.7641,838,356
38.78077,838,356
38.79744,838,356
38.81411,838,356
38.83096,838,356
38.84797,838,356
38.86464,838,356
38.88163,838,356
38.89872,838,356
38.91561,838,356
38.9326,838,356
38.94927,838,356
38.96621,838,356
38.98381,838,356
39.00072,838,356
39.01739,838,356
39.03406,838,356
39.05093,838,356
39.06768,838,356
39.08434,838,356
39.10111,838,356
39.11816,838,356
39.13508,838,356
39.15174,838,356
39.1688,838,356
39.18576,838,356
39.20276,838,356
39.21943,838,356
39.23627,838,356
39.25294,838,356
39.2696,838,356
39.28627,838,356
39.30294,838,356
39.3196,838,356
39.33627,838,356
39.35294,838,356
39.36967,838,356
39.38634,838,356
39.403,838,356
39.41968,838,356
39.43641,838,356
39.45307,838,356
39.46974,838,356
39.4865,838,356
39.5035,822,369
39.52017,798,399
39.53683,784,423
39.55359,772,441
39.57026,766,454
39.58711,764,454
39.60408,764,455
39.62074,764,455
39.63741,764,455
39.6544,764,455
39.67118,764,455
39.68784,764,455
39.70451,769,445
39.72152,789,400
39.73851,810,341
39.75517,824,302
39.77184,836,270
39.78888,855,228
39.80591,880,186
39.82257,909,150
39.83952,934,123
39.85648,951,102
39.8735,959,92
39.89017,961,90
39.9071,961,90
39.92377,962,90
39.94043,975,88
39.9571,994,90
39.97377,1009,94
39.99043,1012,95
40.0071,1012,95
40.0239,1014,95
40.04057,1019,87
40.05751,1022,78
40.0745,1025,73
40.09148,1026,72
40.10853,1026,72
40.12552,1026,71
40.14253,1026,66
40.15961,1026,62
40.17663,1026,58
40.19366,1026,57
40.21033,1026,57
40.227,1026,57
40.24374,1026,57
40.26088,1026,57
40.27755,1026,57
40.29442,1026,57
40.31143,1026,57
40.32821,1026,57
40.34488,1026,57
40.36155,1026,57
40.37822,1026,57
40.39489,1026,57
